person,personLabel,birthDate,genderLabel,partyLabel,start,end,positionLabel,cityLabel
http://www.wikidata.org/entity/Q16017396,J. Palmer Gaillard Jr.,1920-04-04T00:00:00Z,male,Democratic Party,1959-01-01T00:00:00Z,1975-01-01T00:00:00Z,"Mayor of Charleston, South Carolina",Charleston
http://www.wikidata.org/entity/Q17421477,Jabez Comstock Knight,1815-07-31T00:00:00Z,male,Republican Party,1859-01-01T00:00:00Z,1864-01-01T00:00:00Z,"Mayor of Providence, Rhode Island",Providence
http://www.wikidata.org/entity/Q16095612,Jack Geraghty,1934-02-23T00:00:00Z,male,Democratic Party,1993-01-01T00:00:00Z,1998-01-01T00:00:00Z,"Mayor of Spokane, Washington",Spokane
http://www.wikidata.org/entity/Q1677269,Jackie Biskupski,1966-01-11T00:00:00Z,female,Democratic Party,2016-01-01T00:00:00Z,2020-01-01T00:00:00Z,"Mayor of Salt Lake City, Utah",Salt Lake City
http://www.wikidata.org/entity/Q1638787,Jacob Falconer,1869-01-26T00:00:00Z,male,Progressive Party,1897-01-01T00:00:00Z,1899-01-01T00:00:00Z,"Mayor of Everett, Washington",Everett
http://www.wikidata.org/entity/Q1680094,James Coats Auchincloss,1885-01-19T00:00:00Z,male,Republican Party,1938-01-01T00:00:00Z,1943-01-01T00:00:00Z,"Mayor of Rumson, New Jersey",Rumson
http://www.wikidata.org/entity/Q1680239,James D. Phelan,1861-04-20T00:00:00Z,male,Democratic Party,1897-01-04T00:00:00Z,1902-01-07T00:00:00Z,mayor of San Francisco,City and County of San Francisco
http://www.wikidata.org/entity/Q115168184,James Diossa,1985-01-01T00:00:00Z,male,Democratic Party,2013-01-01T00:00:00Z,2021-01-03T00:00:00Z,Mayor of Central Falls,Central Falls
http://www.wikidata.org/entity/Q132116919,James F. Schweikert,1932-04-10T00:00:00Z,male,Republican Party,1972-01-01T00:00:00Z,1975-01-01T00:00:00Z,"Mayor of Marietta, Ohio",Marietta
http://www.wikidata.org/entity/Q28037665,James Glendinning,1866-09-19T00:00:00Z,male,independent politician,1896-01-01T00:00:00Z,1897-01-01T00:00:00Z,"Mayor of Salt Lake City, Utah",Salt Lake City
http://www.wikidata.org/entity/Q6134742,James Gopsill,1823-07-22T00:00:00Z,male,Republican Party,1867-05-06T00:00:00Z,1868-05-03T00:00:00Z,"Mayor of Jersey City, New Jersey",Jersey City
http://www.wikidata.org/entity/Q20971454,James Gray,1862-02-18T00:00:00Z,male,Democratic Party,1899-01-02T00:00:00Z,1901-01-07T00:00:00Z,Mayor of Minneapolis,Minneapolis
http://www.wikidata.org/entity/Q442014,James H. Hawley,1847-01-17T00:00:00Z,male,Democratic Party,1903-07-18T00:00:00Z,1905-07-20T00:00:00Z,"Mayor of Boise, Idaho",Boise
http://www.wikidata.org/entity/Q16017496,James H. McGee,1918-11-08T00:00:00Z,male,Democratic Party,1970-07-15T00:00:00Z,1982-01-02T00:00:00Z,"Mayor of Dayton, Ohio",Dayton
http://www.wikidata.org/entity/Q16017496,James H. McGee,1918-11-08T00:00:00Z,male,Democratic Party,1970-07-15T00:00:00Z,1982-01-02T00:00:00Z,"Mayor of Dayton, Ohio",City of Dayton
http://www.wikidata.org/entity/Q6135262,James H. Preston,1860-03-23T00:00:00Z,male,Democratic Party,1911-05-16T00:00:00Z,1919-05-20T00:00:00Z,Mayor of Baltimore,Baltimore
http://www.wikidata.org/entity/Q706358,James Hahn,1950-07-03T00:00:00Z,male,Democratic Party,2001-07-01T00:00:00Z,2005-07-01T00:00:00Z,Mayor of the City of Los Angeles,Los Angeles
http://www.wikidata.org/entity/Q19560570,James LeRoy Giles,1863-06-16T00:00:00Z,male,Democratic Party,1916-01-01T00:00:00Z,1919-01-01T00:00:00Z,"Mayor of Orlando, Florida",Orlando
http://www.wikidata.org/entity/Q19560570,James LeRoy Giles,1863-06-16T00:00:00Z,male,Democratic Party,1924-04-02T00:00:00Z,1926-01-01T00:00:00Z,"Mayor of Orlando, Florida",Orlando
http://www.wikidata.org/entity/Q19560570,James LeRoy Giles,1863-06-16T00:00:00Z,male,Democratic Party,1929-01-01T00:00:00Z,1932-01-01T00:00:00Z,"Mayor of Orlando, Florida",Orlando
http://www.wikidata.org/entity/Q441832,James Michael Curley,1874-11-20T00:00:00Z,male,Democratic Party,1930-01-01T00:00:00Z,1934-01-01T00:00:00Z,Mayor of Boston,Boston
http://www.wikidata.org/entity/Q441832,James Michael Curley,1874-11-20T00:00:00Z,male,Democratic Party,1946-01-01T00:00:00Z,1950-01-01T00:00:00Z,Mayor of Boston,Boston
http://www.wikidata.org/entity/Q282091,James P. Pope,1884-03-31T00:00:00Z,male,Democratic Party,1929-04-30T00:00:00Z,1933-02-13T00:00:00Z,"Mayor of Boise, Idaho",Boise
http://www.wikidata.org/entity/Q878728,James Rolph,1869-08-23T00:00:00Z,male,Republican Party,1912-01-08T00:00:00Z,1931-01-06T00:00:00Z,mayor of San Francisco,City and County of San Francisco
http://www.wikidata.org/entity/Q4499149,James Sanders Holman,1804-02-07T00:00:00Z,male,Democratic Party,1837-08-28T00:00:00Z,1837-11-01T00:00:00Z,Mayor of Houston,Houston
http://www.wikidata.org/entity/Q6144602,James Van Ness,1808-01-01T00:00:00Z,male,Democratic Party,1855-07-01T00:00:00Z,1856-07-07T00:00:00Z,mayor of San Francisco,City and County of San Francisco
http://www.wikidata.org/entity/Q295390,Jane Byrne,1933-05-24T00:00:00Z,female,Democratic Party,1979-04-16T00:00:00Z,1983-04-29T00:00:00Z,Mayor of Chicago,Chicago
http://www.wikidata.org/entity/Q295390,Jane Byrne,1934-05-24T00:00:00Z,female,Democratic Party,1979-04-16T00:00:00Z,1983-04-29T00:00:00Z,Mayor of Chicago,Chicago
http://www.wikidata.org/entity/Q6152456,Jane L. Campbell,1953-05-19T00:00:00Z,female,Democratic Party,2002-01-01T00:00:00Z,2005-12-31T00:00:00Z,mayor of Cleveland,Cleveland
http://www.wikidata.org/entity/Q6160020,Jared M. Brush,1814-10-10T00:00:00Z,male,Republican Party,1869-01-04T00:00:00Z,1872-01-08T00:00:00Z,"Mayor of Pittsburgh, Pennsylvania",Pittsburgh
http://www.wikidata.org/entity/Q15964601,Javier Gonzales,1966-01-01T00:00:00Z,male,Democratic Party,2014-03-11T00:00:00Z,2018-03-12T00:00:00Z,Alcalde-Mayor of Santa Fe,Santa Fe
http://www.wikidata.org/entity/Q6167354,Jay Williams,1971-09-26T00:00:00Z,male,Democratic Party,2005-01-01T00:00:00Z,2011-01-01T00:00:00Z,"Mayor of Youngstown, Ohio",Youngstown
http://www.wikidata.org/entity/Q15713233,Jean Hunhoff,1953-12-30T00:00:00Z,female,Republican Party,1995-01-01T00:00:00Z,1997-01-01T00:00:00Z,"Mayor of Yankton, South Dakota",Yankton
http://www.wikidata.org/entity/Q37585508,Jeff Tarte,1956-09-01T00:00:00Z,male,Republican Party,2007-01-01T00:00:00Z,2012-01-01T00:00:00Z,Mayor of Cornelius,Cornelius
http://www.wikidata.org/entity/Q26707114,Jeffery Jones,1958-02-08T00:00:00Z,male,Democratic Party,2010-01-01T00:00:00Z,2014-01-01T00:00:00Z,"Mayor of Paterson, New Jersey",Paterson
http://www.wikidata.org/entity/Q6178268,Jennifer Dougherty,1961-04-13T00:00:00Z,female,Democratic Party,2002-01-01T00:00:00Z,2006-01-01T00:00:00Z,"Mayor of Frederick, Maryland",Frederick
http://www.wikidata.org/entity/Q6179244,Jenny Durkan,1958-05-19T00:00:00Z,female,Democratic Party,2018-01-01T00:00:00Z,2022-01-01T00:00:00Z,Mayor of Seattle,Seattle
http://www.wikidata.org/entity/Q15524923,Jeremy Harris,1950-12-07T00:00:00Z,male,Democratic Party,1994-01-01T00:00:00Z,2004-01-01T00:00:00Z,Mayor of Honolulu,Honolulu County
http://www.wikidata.org/entity/Q6182620,Jerome Cavanagh,1928-06-16T00:00:00Z,male,Democratic Party,1962-01-02T00:00:00Z,1970-01-05T00:00:00Z,"Mayor of Detroit, Michigan",Detroit
http://www.wikidata.org/entity/Q4998532,Jerramiah Healy,1950-12-16T00:00:00Z,male,Democratic Party,2004-11-12T00:00:00Z,2013-06-30T00:00:00Z,"Mayor of Jersey City, New Jersey",Jersey City
http://www.wikidata.org/entity/Q152451,Jerry Brown,1938-04-07T00:00:00Z,male,Democratic Party,1999-01-04T00:00:00Z,2007-01-08T00:00:00Z,"Mayor of Oakland, California",Oakland
http://www.wikidata.org/entity/Q1687849,Jerry M. Patterson,1934-10-25T00:00:00Z,male,Democratic Party,1973-01-01T00:00:00Z,1975-01-01T00:00:00Z,"Mayor of Santa Ana, California",Santa Ana
http://www.wikidata.org/entity/Q720565,Jerry Sanders,1950-07-14T00:00:00Z,male,Republican Party,2005-12-05T00:00:00Z,2012-12-03T00:00:00Z,Mayor of San Diego,San Diego
http://www.wikidata.org/entity/Q27214,Jerry Springer,1944-02-13T00:00:00Z,male,Democratic Party,1977-01-01T00:00:00Z,1978-01-01T00:00:00Z,"mayor of Cincinnati, Ohio",Cincinnati
http://www.wikidata.org/entity/Q6187749,Jessie M. Rattley,1929-05-04T00:00:00Z,female,Democratic Party,1986-07-01T00:00:00Z,1990-06-30T00:00:00Z,"Mayor of Newport News, Virginia",Newport News
http://www.wikidata.org/entity/Q6193469,Jim Baca,1945-09-06T00:00:00Z,male,Democratic Party,1997-12-01T00:00:00Z,2001-11-30T00:00:00Z,"Mayor of Albuquerque, New Mexico",Albuquerque
http://www.wikidata.org/entity/Q723134,Jim Inhofe,1934-11-17T00:00:00Z,male,Republican Party,1978-05-02T00:00:00Z,1984-05-08T00:00:00Z,"Mayor of Tulsa, Oklahoma",Tulsa
http://www.wikidata.org/entity/Q6133660,Jim Kenney,1958-08-07T00:00:00Z,male,Democratic Party,2016-01-04T00:00:00Z,2024-01-01T00:00:00Z,"Mayor of Philadelphia, Pennsylvania",Philadelphia
http://www.wikidata.org/entity/Q6196490,Jim Luken,1921-12-31T00:00:00Z,male,Democratic Party,1976-01-01T00:00:00Z,1977-01-01T00:00:00Z,"mayor of Cincinnati, Ohio",Cincinnati
http://www.wikidata.org/entity/Q53870661,Jim Matherly,1963-01-01T00:00:00Z,male,Republican Party,2016-10-01T00:00:00Z,2022-10-01T00:00:00Z,"Mayor of Fairbanks, Alaska",Fairbanks
http://www.wikidata.org/entity/Q6196752,Jim McConn,1928-03-15T00:00:00Z,male,Republican Party,1978-01-01T00:00:00Z,1982-01-01T00:00:00Z,Mayor of Houston,Houston
http://www.wikidata.org/entity/Q1337736,Jim Moran,1945-05-16T00:00:00Z,male,Democratic Party,1985-01-01T00:00:00Z,1991-01-01T00:00:00Z,"Mayor of Alexandria, Virginia",Alexandria
http://www.wikidata.org/entity/Q22073698,Jim Strickland,1963-10-22T00:00:00Z,male,Democratic Party,2016-01-01T00:00:00Z,2024-01-01T00:00:00Z,"Mayor of Memphis, Tennessee",Memphis
http://www.wikidata.org/entity/Q204135,Jimmy Walker,1881-06-19T00:00:00Z,male,Democratic Party,1926-01-01T00:00:00Z,1932-09-01T00:00:00Z,Mayor of New York City,New York City
http://www.wikidata.org/entity/Q6204832,Joan Ballweg,1952-03-16T00:00:00Z,female,Republican Party,1991-01-01T00:00:00Z,1997-01-01T00:00:00Z,"Mayor of Markesan, Wisconsin",Markesan
http://www.wikidata.org/entity/Q23017260,Job Swain,1806-01-20T00:00:00Z,male,Republican Party,1867-01-01T00:00:00Z,1869-01-01T00:00:00Z,"Mayor of Muncie, Indiana",Muncie
http://www.wikidata.org/entity/Q6209906,Joe Frank,1942-11-14T00:00:00Z,male,Democratic Party,1996-07-01T00:00:00Z,2010-06-30T00:00:00Z,"Mayor of Newport News, Virginia",Newport News
http://www.wikidata.org/entity/Q16104919,"John A. Lynch, Jr.",1938-10-21T00:00:00Z,male,Democratic Party,1979-01-01T00:00:00Z,1991-01-01T00:00:00Z,"Mayor of New Brunswick, New Jersey",New Brunswick
http://www.wikidata.org/entity/Q6240584,John Bernard Hynes,1897-09-22T00:00:00Z,male,Democratic Party,1950-01-01T00:00:00Z,1960-01-01T00:00:00Z,Mayor of Boston,Boston
http://www.wikidata.org/entity/Q3181067,John Black,1827-01-01T00:00:00Z,male,Democratic Party,1878-01-01T00:00:00Z,1880-01-01T00:00:00Z,Mayor of Milwaukee,Milwaukee
http://www.wikidata.org/entity/Q6224362,John C. Daniels,1936-04-25T00:00:00Z,male,Democratic Party,1990-01-01T00:00:00Z,1993-01-01T00:00:00Z,"Mayor of New Haven, Connecticut",New Haven
http://www.wikidata.org/entity/Q28037669,John Clark,1834-04-03T00:00:00Z,male,independent politician,1898-01-01T00:00:00Z,1899-01-01T00:00:00Z,"Mayor of Salt Lake City, Utah",Salt Lake City
http://www.wikidata.org/entity/Q6226397,John Clinton Porter,1871-04-04T00:00:00Z,male,Democratic Party,1929-07-01T00:00:00Z,1933-07-01T00:00:00Z,Mayor of the City of Los Angeles,Los Angeles
http://www.wikidata.org/entity/Q16107263,John Cook,1946-02-27T00:00:00Z,male,Democratic Party,2005-06-13T00:00:00Z,2013-06-24T00:00:00Z,"Mayor of El Paso, Texas",El Paso
http://www.wikidata.org/entity/Q6227508,John Cranley,1974-02-28T00:00:00Z,male,Democratic Party,2013-12-01T00:00:00Z,2022-01-04T00:00:00Z,"mayor of Cincinnati, Ohio",Cincinnati
http://www.wikidata.org/entity/Q20963615,John De Laittre,1832-03-05T00:00:00Z,male,Republican Party,1877-04-10T00:00:00Z,1878-04-09T00:00:00Z,Mayor of Minneapolis,Minneapolis
http://www.wikidata.org/entity/Q6228961,"John DeStefano, Jr.",1955-05-11T00:00:00Z,male,Democratic Party,1994-01-06T00:00:00Z,2014-01-01T00:00:00Z,"Mayor of New Haven, Connecticut",New Haven
http://www.wikidata.org/entity/Q6230825,John E. Manders,1895-02-03T00:00:00Z,male,Republican Party,1945-01-01T00:00:00Z,1946-01-01T00:00:00Z,"Mayor of Anchorage, Alaska",Anchorage
http://www.wikidata.org/entity/Q117769467,John E. Woodard,1855-05-08T00:00:00Z,male,Democratic Party,1882-01-01T00:00:00Z,1882-01-01T00:00:00Z,"Mayor of Wilson, North Carolina",Wilson
http://www.wikidata.org/entity/Q721066,John F. Street,1943-10-15T00:00:00Z,male,Democratic Party,2000-01-03T00:00:00Z,2008-01-07T00:00:00Z,"Mayor of Philadelphia, Pennsylvania",Philadelphia
http://www.wikidata.org/entity/Q16145088,John Fedo,1950-01-01T00:00:00Z,male,Democratic Party,1979-01-01T00:00:00Z,1992-01-01T00:00:00Z,"Mayor of Duluth, Minnesota",Duluth
http://www.wikidata.org/entity/Q966182,John Francis Fitzgerald,1863-02-11T00:00:00Z,male,Democratic Party,1906-01-01T00:00:00Z,1908-01-01T00:00:00Z,Mayor of Boston,Boston
http://www.wikidata.org/entity/Q6233903,John Francis Hylan,1868-04-20T00:00:00Z,male,Democratic Party,1918-01-01T00:00:00Z,1925-12-31T00:00:00Z,Mayor of New York City,New York City
http://www.wikidata.org/entity/Q6234393,John Fulmer Bright,1877-11-17T00:00:00Z,male,Democratic Party,1924-01-01T00:00:00Z,1940-01-01T00:00:00Z,"Mayor of Richmond, Virginia",Richmond
http://www.wikidata.org/entity/Q1464305,John G. Hutchinson,1935-02-04T00:00:00Z,male,Democratic Party,1971-01-01T00:00:00Z,1980-01-01T00:00:00Z,"Mayor of Charleston, West Virginia",Charleston
http://www.wikidata.org/entity/Q6236814,John H. Farley,1846-02-05T00:00:00Z,male,Democratic Party,1883-01-01T00:00:00Z,1884-12-31T00:00:00Z,mayor of Cleveland,Cleveland
http://www.wikidata.org/entity/Q6236814,John H. Farley,1846-02-05T00:00:00Z,male,Democratic Party,1900-01-01T00:00:00Z,1900-12-31T00:00:00Z,mayor of Cleveland,Cleveland
http://www.wikidata.org/entity/Q6237138,John H. Waterhouse,1870-03-01T00:00:00Z,male,Republican Party,1909-01-01T00:00:00Z,1910-01-01T00:00:00Z,"Mayor of North Adams, Massachusetts",North Adams
http://www.wikidata.org/entity/Q1700354,John Hamlin Folger,1880-12-18T00:00:00Z,male,Democratic Party,1909-05-03T00:00:00Z,1911-05-04T00:00:00Z,"Mayor of Mount Airy, North Carolina",Mount Airy
http://www.wikidata.org/entity/Q6240044,John Howard Allen,1845-01-01T00:00:00Z,male,Democratic Party,1877-01-01T00:00:00Z,1878-01-01T00:00:00Z,"Mayor of Orlando, Florida",Orlando
http://www.wikidata.org/entity/Q6240613,John I. Nicks,1822-01-01T00:00:00Z,male,Republican Party,1865-01-01T00:00:00Z,1867-01-01T00:00:00Z,"Mayor of Elmira, New York",Elmira
http://www.wikidata.org/entity/Q28012419,John Jasinski,1966-06-24T00:00:00Z,male,Republican Party,2008-01-01T00:00:00Z,2016-01-01T00:00:00Z,"Mayor of Faribault, Minnesota",Faribault
http://www.wikidata.org/entity/Q16030815,John Johnson,1816-01-01T00:00:00Z,male,Democratic Party,1855-01-01T00:00:00Z,1855-01-01T00:00:00Z,"Mayor of Kansas City, Missouri",Kansas City
http://www.wikidata.org/entity/Q6243470,John Krum,1810-03-10T00:00:00Z,male,Democratic Party,1848-01-01T00:00:00Z,1849-01-01T00:00:00Z,Mayor of St. Louis,St. Louis
http://www.wikidata.org/entity/Q47540697,John Leary,1837-11-03T00:00:00Z,male,independent politician,1884-01-01T00:00:00Z,1885-01-01T00:00:00Z,Mayor of Seattle,Seattle
http://www.wikidata.org/entity/Q17986130,John Letcher Bryan,1848-12-27T00:00:00Z,male,Democratic Party,1883-01-01T00:00:00Z,1885-01-01T00:00:00Z,"Mayor of Orlando, Florida",Orlando
http://www.wikidata.org/entity/Q666931,John Lindsay,1921-11-24T00:00:00Z,male,Republican Party,1966-01-01T00:00:00Z,1973-12-31T00:00:00Z,Mayor of New York City,New York City
http://www.wikidata.org/entity/Q666931,John Lindsay,1921-11-24T00:00:00Z,male,Democratic Party,1966-01-01T00:00:00Z,1973-12-31T00:00:00Z,Mayor of New York City,New York City
http://www.wikidata.org/entity/Q6248359,John Means,1829-09-21T00:00:00Z,male,Republican Party,1881-10-20T00:00:00Z,1882-06-07T00:00:00Z,"Mayor of Ashland, Kentucky",Ashland
http://www.wikidata.org/entity/Q6250640,John Norquist,1949-10-22T00:00:00Z,male,Democratic Party,1988-04-15T00:00:00Z,2003-12-31T00:00:00Z,Mayor of Milwaukee,Milwaukee
http://www.wikidata.org/entity/Q1701296,John Patrick O'Brien,1873-02-01T00:00:00Z,male,Democratic Party,1933-01-01T00:00:00Z,1933-12-31T00:00:00Z,Mayor of New York City,New York City
http://www.wikidata.org/entity/Q3182321,John Purroy Mitchel,1879-07-19T00:00:00Z,male,Republican Party,1914-01-01T00:00:00Z,1917-12-31T00:00:00Z,Mayor of New York City,New York City
http://www.wikidata.org/entity/Q3182321,John Purroy Mitchel,1879-07-19T00:00:00Z,male,Fusion Party,1914-01-01T00:00:00Z,1917-12-31T00:00:00Z,Mayor of New York City,New York City
http://www.wikidata.org/entity/Q3246867,John Putnam Chapin,1810-04-21T00:00:00Z,male,Republican Party,1846-03-03T00:00:00Z,1847-03-09T00:00:00Z,Mayor of Chicago,Chicago
http://www.wikidata.org/entity/Q3246867,John Putnam Chapin,1810-04-21T00:00:00Z,male,Whig Party,1846-03-03T00:00:00Z,1847-03-09T00:00:00Z,Mayor of Chicago,Chicago
http://www.wikidata.org/entity/Q6253801,John R. Conway,1825-08-24T00:00:00Z,male,Democratic Party,1868-03-10T00:00:00Z,1870-04-04T00:00:00Z,Mayor of New Orleans,New Orleans
http://www.wikidata.org/entity/Q6256187,John S. Bransford,1856-08-26T00:00:00Z,male,Democratic Party,1907-01-01T00:00:00Z,1911-01-01T00:00:00Z,"Mayor of Salt Lake City, Utah",Salt Lake City
http://www.wikidata.org/entity/Q6256187,John S. Bransford,1856-08-26T00:00:00Z,male,American Party,1907-01-01T00:00:00Z,1911-01-01T00:00:00Z,"Mayor of Salt Lake City, Utah",Salt Lake City
http://www.wikidata.org/entity/Q6258641,John Spencer,1946-11-17T00:00:00Z,male,Republican Party,1996-01-01T00:00:00Z,2004-01-01T00:00:00Z,"Mayor of Yonkers, New York",Yonkers
http://www.wikidata.org/entity/Q22005664,John Tecklenburg,1955-01-01T00:00:00Z,male,Democratic Party,2016-01-11T00:00:00Z,2024-01-08T00:00:00Z,"Mayor of Charleston, South Carolina",Charleston
http://www.wikidata.org/entity/Q880736,John Thompson Hoffman,1828-01-10T00:00:00Z,male,Democratic Party,1867-01-01T00:00:00Z,1868-11-30T00:00:00Z,Mayor of New York City,New York City
http://www.wikidata.org/entity/Q133811358,John V. Hampton,1929-07-14T00:00:00Z,male,Republican Party,1964-01-01T00:00:00Z,1968-01-01T00:00:00Z,"Mayor of Muncie, Indiana",Muncie
http://www.wikidata.org/entity/Q1702000,John Van Dyke,1807-04-03T00:00:00Z,male,Republican Party,1846-01-01T00:00:00Z,1847-01-01T00:00:00Z,"Mayor of New Brunswick, New Jersey",New Brunswick
http://www.wikidata.org/entity/Q1702000,John Van Dyke,1807-04-03T00:00:00Z,male,Whig Party,1846-01-01T00:00:00Z,1847-01-01T00:00:00Z,"Mayor of New Brunswick, New Jersey",New Brunswick
http://www.wikidata.org/entity/Q6261664,John Vincent Kenny,1893-04-06T00:00:00Z,male,Democratic Party,1949-07-01T00:00:00Z,1953-12-15T00:00:00Z,"Mayor of Jersey City, New Jersey",Jersey City
http://www.wikidata.org/entity/Q795522,John W. Geary,1819-12-30T00:00:00Z,male,Republican Party,1850-05-01T00:00:00Z,1851-05-04T00:00:00Z,mayor of San Francisco,City and County of San Francisco
http://www.wikidata.org/entity/Q795522,John W. Geary,1819-12-30T00:00:00Z,male,Democratic Party,1850-05-01T00:00:00Z,1851-05-04T00:00:00Z,mayor of San Francisco,City and County of San Francisco
http://www.wikidata.org/entity/Q20031298,John Weaver,1861-10-05T00:00:00Z,male,Republican Party,1903-01-01T00:00:00Z,1907-01-01T00:00:00Z,"Mayor of Philadelphia, Pennsylvania",Philadelphia
http://www.wikidata.org/entity/Q361224,John Wentworth,1815-03-05T00:00:00Z,male,Republican Party,1857-01-01T00:00:00Z,1858-01-01T00:00:00Z,Mayor of Chicago,Chicago
http://www.wikidata.org/entity/Q361224,John Wentworth,1815-03-05T00:00:00Z,male,Democratic Party,1857-01-01T00:00:00Z,1858-01-01T00:00:00Z,Mayor of Chicago,Chicago
http://www.wikidata.org/entity/Q6262095,John William Allen,1802-08-01T00:00:00Z,male,Republican Party,1841-01-01T00:00:00Z,1841-12-31T00:00:00Z,mayor of Cleveland,Cleveland
http://www.wikidata.org/entity/Q6262095,John William Allen,1802-08-01T00:00:00Z,male,Whig Party,1841-01-01T00:00:00Z,1841-12-31T00:00:00Z,mayor of Cleveland,Cleveland
http://www.wikidata.org/entity/Q14917221,John William Coughlin,1861-06-09T00:00:00Z,male,Democratic Party,1890-01-01T00:00:00Z,1893-01-01T00:00:00Z,Mayor of Fall River,Fall River
http://www.wikidata.org/entity/Q6262558,John William Smith,1882-04-12T00:00:00Z,male,Republican Party,1924-01-01T00:00:00Z,1928-01-01T00:00:00Z,"Mayor of Detroit, Michigan",Detroit
http://www.wikidata.org/entity/Q6262558,John William Smith,1882-04-12T00:00:00Z,male,Republican Party,1933-01-01T00:00:00Z,1934-01-01T00:00:00Z,"Mayor of Detroit, Michigan",Detroit
http://www.wikidata.org/entity/Q16731517,Jon Lindgren,1939-01-01T00:00:00Z,male,Democratic Party,1978-01-01T00:00:00Z,1994-01-01T00:00:00Z,"Mayor of Fargo, North Dakota",Fargo
http://www.wikidata.org/entity/Q6272230,Jonas R. McClintock,1808-01-08T00:00:00Z,male,Democratic Party,1836-01-01T00:00:00Z,1839-01-01T00:00:00Z,"Mayor of Pittsburgh, Pennsylvania",Pittsburgh
http://www.wikidata.org/entity/Q20179431,Jonathan Howes,1937-04-11T00:00:00Z,male,Democratic Party,1987-01-01T00:00:00Z,1991-01-01T00:00:00Z,"Mayor of Chapel Hill, North Carolina",Chapel Hill
http://www.wikidata.org/entity/Q18685915,Jorge Elorza,1976-11-24T00:00:00Z,male,Democratic Party,2015-01-05T00:00:00Z,2023-01-02T00:00:00Z,"Mayor of Providence, Rhode Island",Providence
http://www.wikidata.org/entity/Q3185334,Jose Mascarel,1816-04-18T00:00:00Z,male,Republican Party,1865-01-01T00:00:00Z,1866-01-01T00:00:00Z,Mayor of the City of Los Angeles,Los Angeles
http://www.wikidata.org/entity/Q22959010,"Joseph A. Doorley, Jr.",1930-10-12T00:00:00Z,male,Democratic Party,1965-01-05T00:00:00Z,1975-01-06T00:00:00Z,"Mayor of Providence, Rhode Island",Providence
http://www.wikidata.org/entity/Q6282792,Joseph E. Finerty,1905-01-01T00:00:00Z,male,Democratic Party,1943-01-01T00:00:00Z,1948-01-01T00:00:00Z,"Mayor of Gary, Indiana",Gary
http://www.wikidata.org/entity/Q6283280,Joseph G. Armstrong,1867-02-02T00:00:00Z,male,Republican Party,1914-01-05T00:00:00Z,1918-01-07T00:00:00Z,"Mayor of Pittsburgh, Pennsylvania",Pittsburgh
http://www.wikidata.org/entity/Q6283596,Joseph Griffo,1956-01-16T00:00:00Z,male,Republican Party,1992-01-01T00:00:00Z,2003-01-01T00:00:00Z,"Mayor of Rome, New York",Rome
http://www.wikidata.org/entity/Q131376529,Joseph H. Lawler,1884-04-24T00:00:00Z,male,Democratic Party,1914-01-01T00:00:00Z,1916-01-01T00:00:00Z,"Mayor of Hartford, Connecticut",Hartford
http://www.wikidata.org/entity/Q6284668,Joseph Koziura,1953-03-08T00:00:00Z,male,Democratic Party,1996-01-03T00:00:00Z,2000-01-01T00:00:00Z,"Mayor of Lorain, Ohio",Lorain
http://www.wikidata.org/entity/Q6285088,Joseph M. Barr,1906-05-28T00:00:00Z,male,Democratic Party,1959-12-02T00:00:00Z,1970-01-05T00:00:00Z,"Mayor of Pittsburgh, Pennsylvania",Pittsburgh
http://www.wikidata.org/entity/Q295275,Joseph Medill,1823-04-06T00:00:00Z,male,Republican Party,1871-01-01T00:00:00Z,1873-01-01T00:00:00Z,Mayor of Chicago,Chicago
http://www.wikidata.org/entity/Q6286030,"Joseph P. Riley, Jr.",1943-06-19T00:00:00Z,male,Democratic Party,1975-12-15T00:00:00Z,2016-01-11T00:00:00Z,"Mayor of Charleston, South Carolina",Charleston
http://www.wikidata.org/entity/Q6287566,Joseph V. McKee,1889-08-08T00:00:00Z,male,Democratic Party,1932-09-01T00:00:00Z,1932-12-31T00:00:00Z,Mayor of New York City,New York City
http://www.wikidata.org/entity/Q5610442,Joshua J. Cohen,1973-05-31T00:00:00Z,male,Democratic Party,2009-12-07T00:00:00Z,2013-12-02T00:00:00Z,Mayor of Annapolis,Annapolis
http://www.wikidata.org/entity/Q48969819,Joyce Craig,1967-03-30T00:00:00Z,female,Democratic Party,2018-01-02T00:00:00Z,2024-01-02T00:00:00Z,"Mayor of Manchester, New Hampshire",Manchester
http://www.wikidata.org/entity/Q6309790,Julius Fleischmann,1871-06-08T00:00:00Z,male,Republican Party,1900-01-01T00:00:00Z,1905-01-01T00:00:00Z,"mayor of Cincinnati, Ohio",Cincinnati
http://www.wikidata.org/entity/Q6309790,Julius Fleischmann,1872-06-08T00:00:00Z,male,Republican Party,1900-01-01T00:00:00Z,1905-01-01T00:00:00Z,"mayor of Cincinnati, Ohio",Cincinnati
http://www.wikidata.org/entity/Q970720,Julián Castro,1974-09-16T00:00:00Z,male,Democratic Party,2009-06-01T00:00:00Z,2014-07-22T00:00:00Z,Mayor of San Antonio,San Antonio
http://www.wikidata.org/entity/Q6311443,Jun H. Choi,1971-05-17T00:00:00Z,male,Democratic Party,2006-01-01T00:00:00Z,2010-01-01T00:00:00Z,"Mayor of Edison, New Jersey",Edison
